id,ccode,country,leader,age,tstart,tstop,group,survival_days,status,GDP_trend,GDP_pc,pop_log,polity5,violence
66,230,Spain,Franco,51,1948,1949,B,13361,0,0.9858244447522742,4.27,7.993364391603591,-7,0
66,230,Spain,Franco,52,1949,1950,B,13361,0,0.9711930344572065,4.194,8.001938775009979,-7,0
66,230,Spain,Franco,53,1950,1951,B,13361,0,0.9706198327806063,4.156,8.000243855942223,-7,0
66,230,Spain,Franco,54,1951,1952,B,13361,0,1.064980252021817,4.53,8.016985002672614,-7,0
66,230,Spain,Franco,55,1952,1953,B,13361,0,1.114860147996463,4.791,8.027021139979526,-7,0
66,230,Spain,Franco,56,1953,1954,B,13361,0,1.1111617519711954,4.876,8.028672290850285,-7,0
66,230,Spain,Franco,57,1954,1955,B,13361,0,1.1456069543619993,5.166,8.041754016320503,-7,0
66,230,Spain,Franco,58,1955,1956,B,13361,0,1.1424805476423316,5.374,8.052455353523676,-7,0
66,230,Spain,Franco,59,1956,1957,B,13361,0,1.142216113514169,5.651,8.062289068680704,-7,0
66,230,Spain,Franco,60,1957,1958,B,13361,0,1.1323381545363138,5.856,8.072217416122184,-7,0
66,230,Spain,Franco,61,1958,1959,B,13361,0,1.1200460572744493,6.031,8.081029053253797,-7,0
66,230,Spain,Franco,62,1959,1960,B,13361,0,1.081095519623905,6.071,8.085490159839638,-7,0
66,230,Spain,Franco,63,1960,1961,B,13361,0,1.0790808404927026,6.255,8.093487327655113,-7,0
66,230,Spain,Franco,64,1961,1962,B,13361,0,1.1704728100723278,6.991,8.107695965234669,-7,0
66,230,Spain,Franco,65,1962,1963,B,13361,0,1.2290091013972568,7.67,8.11944622170204,-7,0
66,230,Spain,Franco,66,1963,1964,B,13361,0,1.2558301532497425,8.293,8.129988934442677,-7,0
66,230,Spain,Franco,67,1964,1965,B,13361,0,1.2437641723356008,8.776,8.137995650128618,-7,0
66,230,Spain,Franco,68,1965,1966,B,13361,0,1.2233776490720023,9.294,8.147957692952621,-7,0
66,230,Spain,Franco,69,1966,1967,B,13361,0,1.1932039781591262,9.79,8.160084153272248,-7,0
66,230,Spain,Franco,70,1967,1968,B,13361,0,1.17358464733131,10.286,8.172005444836632,-7,0
66,230,Spain,Franco,71,1968,1969,B,13361,0,1.1581860074506343,10.757,8.184830021007365,-7,0
66,230,Spain,Franco,72,1969,1970,B,13361,0,1.1689466903870929,11.433,8.195597429284076,-7,0
66,230,Spain,Franco,73,1970,1971,B,13361,0,1.1240302560124127,11.591,8.200591893483418,-7,0
66,230,Spain,Franco,74,1971,1972,B,13361,0,1.1533319717028427,12.423,8.215565529684511,-7,0
66,230,Spain,Franco,75,1972,1973,B,13361,0,1.1713577624358293,13.234,8.227062523600138,-7,0
66,230,Spain,Franco,76,1973,1974,B,13361,0,1.1571721794138432,13.756,8.233030252875981,-7,0
66,230,Spain,Franco,77,1974,1975,B,13361,0,1.1743837788490799,14.665,8.249140920869673,-7,0
67,235,Portugal,Costa Gomes,60,1974,1975,B,662,0,1.1693218311189473,11.142,6.855660610948904,9,2
67,235,Portugal,Costa Gomes,61,1975,1976,B,662,0,1.0751817319848291,10.886,6.873206276376019,9,2
68,310,Hungary,Kadar,44,1956,1957,B,11522,0,1.090834248079034,4.77,6.952379635353456,-7,3
68,310,Hungary,Kadar,45,1957,1958,B,11522,0,1.1137482809103412,5.021,6.951953966053807,-7,0
68,310,Hungary,Kadar,46,1958,1959,B,11522,0,1.134637662504827,5.289,6.957178576013986,-7,0
68,310,Hungary,Kadar,47,1959,1960,B,11522,0,1.1489914614527905,5.571,6.962022795981357,-7,0
68,310,Hungary,Kadar,48,1960,1961,B,11522,0,1.1686746987951808,5.917,6.969879951630143,-7,0
68,310,Hungary,Kadar,49,1961,1962,B,11522,0,1.1528906955736224,6.126,6.9718721487372575,-7,0
68,310,Hungary,Kadar,50,1962,1963,B,11522,0,1.1373728692164449,6.352,6.971843073557751,-7,0
68,310,Hungary,Kadar,51,1963,1964,B,11522,0,1.1355323876260468,6.644,6.976722416804647,-7,0
68,310,Hungary,Kadar,52,1964,1965,B,11522,0,1.1308395949036263,6.923,6.978702905356936,-7,0
68,310,Hungary,Kadar,53,1965,1966,B,11522,0,1.1189850447406293,7.153,6.980831004266613,-7,0
68,310,Hungary,Kadar,54,1966,1967,B,11522,0,1.119946984758118,7.436,6.986704157873802,-7,0
68,310,Hungary,Kadar,55,1967,1968,B,11522,0,1.1166975773733627,7.707,6.987706290143985,-7,0
68,310,Hungary,Kadar,56,1968,1969,B,11522,0,1.1015531327552073,7.901,6.99099563794588,-7,0
68,310,Hungary,Kadar,57,1969,1970,B,11522,0,1.08203125,8.033,6.991947519270797,-7,0
68,310,Hungary,Kadar,58,1970,1971,B,11522,0,1.0451216322260004,7.991,6.988582909292517,-7,0
68,310,Hungary,Kadar,59,1971,1972,B,11522,0,1.0151530664482442,7.932,6.988673295768548,-7,0
68,310,Hungary,Kadar,60,1972,1973,B,11522,0,1.0345263370741078,8.186,6.993728367136419,-7,0
68,310,Hungary,Kadar,61,1973,1974,B,11522,0,1.0934495417426267,8.757,7.003307247734976,-7,0
68,310,Hungary,Kadar,62,1974,1975,B,11522,0,1.0617619012689796,8.685,7.002280605415071,-7,0
68,310,Hungary,Kadar,63,1975,1976,B,11522,0,1.061346297321364,8.82,7.010384066866843,-7,0
68,310,Hungary,Kadar,64,1976,1977,B,11522,0,1.0798725814063237,9.153,7.015104515822438,-7,0
68,310,Hungary,Kadar,65,1977,1978,B,11522,0,1.106167289741061,9.646,7.024500442902598,-7,0
68,310,Hungary,Kadar,66,1978,1979,B,11522,0,1.1235880251215018,10.126,7.028912172330089,-7,0
68,310,Hungary,Kadar,67,1979,1980,B,11522,0,1.1341804867542538,10.532,7.0349454837045995,-7,0
68,310,Hungary,Kadar,68,1980,1981,B,11522,0,1.1293162375458292,10.904,7.03679999651609,-7,0
68,310,Hungary,Kadar,69,1981,1982,B,11522,0,1.1039296280852247,11.119,7.036393846234906,-7,0
68,310,Hungary,Kadar,70,1982,1983,B,11522,0,1.0859594473216503,11.365,7.0358151048492985,-7,0
68,310,Hungary,Kadar,71,1983,1984,B,11522,0,1.0536394922843502,11.389,7.035082842592772,-7,0
68,310,Hungary,Kadar,72,1984,1985,B,11522,0,1.0434106564935182,11.542,7.032910186608115,-7,0
68,310,Hungary,Kadar,73,1985,1986,B,11522,0,1.0262078517019122,11.559,7.029412577757486,-7,0
68,310,Hungary,Kadar,74,1986,1987,B,11522,0,1.0286270930599923,11.721,7.026555574831657,-7,0
68,310,Hungary,Kadar,75,1987,1988,B,11522,0,1.0448798110323745,12.032,7.024884767789962,-7,0
69,345,Yugoslavia,Tito,82,1974,1975,A,2251,0,1.1449588393512102,5.619,7.728918734324144,-7,0
69,345,Yugoslavia,Tito,83,1975,1976,A,2251,0,1.116835825521035,5.766,7.7341939483919955,-7,0
69,345,Yugoslavia,Tito,84,1976,1977,A,2251,0,1.1094569950500577,5.962,7.74168344773103,-7,0
69,345,Yugoslavia,Tito,85,1977,1978,A,2251,0,1.1182325981094243,6.246,7.748290898295921,-7,0
69,345,Yugoslavia,Tito,86,1978,1979,A,2251,0,1.1327412303349513,6.581,7.756476554404751,-7,0
69,345,Yugoslavia,Tito,87,1979,1980,A,2251,0,1.134917478623981,6.849,7.764115947778083,-7,0
70,350,Greece,Stephanopoulos,67,1965,1966,B,461,0,1.2471341230416508,7.833,6.8179826386659625,4,0
71,350,Greece,Karamanlis,67,1974,1975,B,2116,0,1.1186718827702815,13.497,6.866136091788224,8,0
71,350,Greece,Karamanlis,68,1975,1976,B,2116,0,1.1006883732652837,13.975,6.875424217578699,8,0
71,350,Greece,Karamanlis,69,1976,1977,B,2116,0,1.0979165722401003,14.534,6.89069355198453,8,0
71,350,Greece,Karamanlis,70,1977,1978,B,2116,0,1.0911819559389206,14.978,6.903210969229388,8,0
71,350,Greece,Karamanlis,71,1978,1979,B,2116,0,1.1019014423758111,15.554,6.9150893190422105,8,0
71,350,Greece,Karamanlis,72,1979,1980,B,2116,0,1.0990101739777771,15.944,6.927888243867709,8,0
72,360,Romania,Michael,25,1946,1947,B,1224,1,0.8427109974424553,0.659,7.437450742191779,-3,0
73,365,Russia,Yeltsin,61,1992,1993,B,3054,0,0.8950170182195056,15.199,9.687777988042278,5,0
73,365,Russia,Yeltsin,62,1993,1994,B,3054,0,0.8328505214368482,13.8,9.671865913586661,3,0
73,365,Russia,Yeltsin,63,1994,1995,B,3054,0,0.7728086318602365,12.262,9.666402328676481,3,4
73,365,Russia,Yeltsin,64,1995,1996,B,3054,0,0.7750994837599484,11.531,9.665245972427105,3,4
73,365,Russia,Yeltsin,65,1996,1997,B,3054,0,0.7968236978752332,11.018,9.663756435073383,3,4
73,365,Russia,Yeltsin,66,1997,1998,B,3054,0,0.8521391631405736,10.875,9.660460375645467,3,0
73,365,Russia,Yeltsin,67,1998,1999,B,3054,0,0.901304508623878,10.723,9.653938999892958,3,0
74,365,Russia,Putin,60,2012,2013,A,4228,0,1.1089395584509592,24.512,9.63863365650628,4,1
74,365,Russia,Putin,61,2013,2014,A,4228,0,1.0874151893193258,24.842,9.638833227881317,4,1
74,365,Russia,Putin,62,2014,2015,A,4228,0,1.0569116091836388,24.785,9.641471992264261,4,1
74,365,Russia,Putin,63,2015,2016,A,4228,0,1.0129115290405613,24.398,9.639180998043987,4,1
74,365,Russia,Putin,64,2016,2017,A,4228,0,0.9970161455139995,24.392,9.641006321228282,4,1
74,365,Russia,Putin,65,2017,2018,A,4228,0,1.0113561486711842,24.865,9.643311951197163,4,1
74,365,Russia,Putin,66,2018,2019,A,4228,0,1.0350659463668663,25.521,9.646193065004221,4,0
75,370,Belarus,Lukashenko,50,2004,2005,A,7314,0,1.191983551828027,11.711,6.941666730608814,-7,0
75,370,Belarus,Lukashenko,51,2005,2006,A,7314,0,1.238140234495526,12.841,6.935942266930162,-7,0
75,370,Belarus,Lukashenko,52,2006,2007,A,7314,0,1.2723589734314809,14.07,6.93148059462333,-7,0
75,370,Belarus,Lukashenko,53,2007,2008,A,7314,0,1.2868103824586146,15.329,6.930188756281093,-7,0
75,370,Belarus,Lukashenko,54,2008,2009,A,7314,0,1.2845028652631254,16.632,6.9315245385840445,-7,0
75,370,Belarus,Lukashenko,55,2009,2010,A,7314,0,1.2172902823626086,17.184,6.926500484659985,-7,0
75,370,Belarus,Lukashenko,56,2010,2011,A,7314,0,1.2039812769538236,18.314,6.922997523521985,-7,0
75,370,Belarus,Lukashenko,57,2011,2012,A,7314,0,1.18693961657815,19.354,6.929532426218402,-7,0
75,370,Belarus,Lukashenko,58,2012,2013,A,7314,0,1.1413613168534666,19.817,6.927684368869821,-7,0
75,370,Belarus,Lukashenko,59,2013,2014,A,7314,0,1.0936353380576334,19.97,6.924966315712491,-7,0
75,370,Belarus,Lukashenko,60,2014,2015,A,7314,0,1.0703304134659073,20.259,6.9201145871063225,-7,0
75,370,Belarus,Lukashenko,61,2015,2016,A,7314,0,1.0131096874552266,19.799,6.919752029341318,-7,0
75,370,Belarus,Lukashenko,62,2016,2017,A,7314,0,0.9836792709603926,19.516,6.916898353398417,-7,0
75,370,Belarus,Lukashenko,63,2017,2018,A,7314,0,1.0050724127172632,19.973,6.916917180294521,-7,0
75,370,Belarus,Lukashenko,64,2018,2019,A,7314,0,1.0245485695911252,20.392,6.916605004391272,-7,0
76,373,Azerbaijan,H. Aliyev,79,2002,2003,A,406,0,1.243394097737664,4.188,6.755642022198243,-7,0
77,373,Azerbaijan,Ilhma Aliyev,55,2016,2017,A,2916,0,0.9678158749848316,14.356,6.927983305979111,-7,0
77,373,Azerbaijan,Ilhma Aliyev,56,2017,2018,A,2916,0,0.9591428648634043,14.198,6.941821383784877,-7,0
77,373,Azerbaijan,Ilhma Aliyev,57,2018,2019,A,2916,0,0.9781394715336421,14.363,6.954447052593057,-7,0
78,375,Finland,Kekkonen,73,1973,1974,A,3116,0,1.183904399323181,17.912,6.207067741248206,10,0
78,375,Finland,Kekkonen,74,1974,1975,A,3116,0,1.1315104653044963,18.175,6.206977055939265,10,0
78,375,Finland,Kekkonen,75,1975,1976,A,3116,0,1.0854895811058045,18.274,6.213251178222237,10,0
78,375,Finland,Kekkonen,76,1976,1977,A,3116,0,1.0510077448118953,18.293,6.218874982311944,10,0
78,375,Finland,Kekkonen,77,1977,1978,A,3116,0,1.0270502985708854,18.369,6.2157953933085865,10,0
78,375,Finland,Kekkonen,78,1978,1979,A,3116,0,1.035617371433594,18.853,6.219949806064723,10,0
78,375,Finland,Kekkonen,79,1979,1980,A,3116,0,1.074061589317559,19.755,6.228607645863969,10,0
78,375,Finland,Kekkonen,80,1980,1981,A,3116,0,1.1031172496365347,20.638,6.228357145601803,10,0
79,404,Guinea-Bissau,Vieira,45,1984,1985,A,5287,0,0.9526188097616669,1.335,4.514632599221903,-8,0
79,404,Guinea-Bissau,Vieira,46,1985,1986,A,5287,0,0.9758064516129031,1.331,4.533910461415716,-8,0
79,404,Guinea-Bissau,Vieira,47,1986,1987,A,5287,0,1.0025230038587116,1.351,4.561803289282879,-8,0
79,404,Guinea-Bissau,Vieira,48,1987,1988,A,5287,0,1.026061057334326,1.378,4.58561012926929,-8,0
79,404,Guinea-Bissau,Vieira,49,1988,1989,A,5287,0,1.0521622826571557,1.416,4.608693970161708,-8,0
79,404,Guinea-Bissau,Vieira,50,1989,1990,A,5287,0,1.0681250917633243,1.455,4.630603987244902,-8,0
79,404,Guinea-Bissau,Vieira,51,1990,1991,A,5287,0,1.087866108786611,1.508,4.650917630539511,-8,0
79,404,Guinea-Bissau,Vieira,52,1991,1992,A,5287,0,1.0699212155317952,1.521,4.671491492019874,-5,0
79,404,Guinea-Bissau,Vieira,53,1992,1993,A,5287,0,1.0243198680956307,1.491,4.6912469597054445,-5,0
79,404,Guinea-Bissau,Vieira,54,1993,1994,A,5287,0,1.0235421458530645,1.513,4.716953034247283,-5,0
79,404,Guinea-Bissau,Vieira,55,1994,1995,A,5287,0,1.0396634615384615,1.557,4.741055057008457,2,0
79,404,Guinea-Bissau,Vieira,56,1995,1996,A,5287,0,1.0447957839262187,1.586,4.7630368102768585,2,0
79,404,Guinea-Bissau,Vieira,57,1996,1997,A,5287,0,1.0602503912363066,1.626,4.782780663051927,2,0
79,404,Guinea-Bissau,Vieira,58,1997,1998,A,5287,0,1.0568635018654315,1.643,4.80505329866105,2,0
79,404,Guinea-Bissau,Vieira,59,1998,1999,A,5287,1,0.9192429022082019,1.457,4.814539303880461,5,2
80,404,Guinea-Bissau,Raimundo Perreira,53,2009,2009,B,190,0,1.001017737714452,1.377,5.058548883710254,6,0
81,411,Equatorial Guinea,Macias Nguema,49,1973,1974,A,2121,0,1.1049003167505125,2.372,3.3537213536374537,-7,4
81,411,Equatorial Guinea,Macias Nguema,50,1974,1975,A,2121,0,1.1830458983483894,2.593,3.301487537513143,-7,4
81,411,Equatorial Guinea,Macias Nguema,51,1975,1976,A,2121,0,1.2885829533497017,2.939,3.2456345941688918,-7,4
81,411,Equatorial Guinea,Macias Nguema,52,1976,1977,A,2121,0,1.2929276449955134,3.17,3.202299188463399,-7,4
81,411,Equatorial Guinea,Macias Nguema,53,1977,1978,A,2121,0,1.2268553364443775,3.26,3.186517908760075,-7,4
81,411,Equatorial Guinea,Macias Nguema,54,1978,1979,A,2121,1,1.0530905539277244,3.019,3.179719109667007,-7,4
82,411,Equatorial Guinea,Nguema Mbasogo,53,1995,1996,A,10588,0,1.3030905476233507,2.884,3.8600136652673145,-5,0
82,411,Equatorial Guinea,Nguema Mbasogo,54,1996,1997,A,10588,0,1.7142257658413764,4.085,3.9067290169670366,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,55,1997,1998,A,10588,0,2.420357142857143,6.777,3.979550804220019,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,56,1998,1999,A,10588,0,2.2771557756486165,8.461,3.996786858627295,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,57,1999,2000,A,10588,0,2.13139662088246,10.521,4.034240638152395,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,58,2000,2001,A,10588,0,1.9898863358592032,13.025,4.073631520624559,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,59,2001,2002,A,10588,0,2.0345704355128413,17.444,4.119882346009939,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,60,2002,2003,A,10588,0,1.7883438856085938,20.111,4.140575899829865,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,61,2003,2004,A,10588,0,1.6293378568758805,22.668,4.168709644177407,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,62,2004,2005,A,10588,0,1.605904332151512,26.905,4.216414691442874,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,63,2005,2006,A,10588,0,1.5204237516599601,30.455,4.263594951190975,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,64,2006,2007,A,10588,0,1.3667792112805424,32.142,4.298142181938773,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,65,2007,2008,A,10588,0,1.3207112132505803,34.941,4.339040842497723,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,66,2008,2009,A,10588,0,1.3048990218270557,38.393,4.389535869663576,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,67,2009,2010,A,10588,0,1.155886904615687,37.644,4.419972497088636,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,68,2010,2011,A,10588,0,1.0521964568630275,36.527,4.4629612521698805,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,69,2011,2012,A,10588,0,1.0520632128563236,37.8,4.51517983079112,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,70,2012,2013,A,10588,0,1.035158252610561,38.364,4.560246039134095,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,71,2013,2014,A,10588,0,0.9694110041965157,36.591,4.590685791787117,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,72,2014,2015,A,10588,0,0.9208991793543969,34.428,4.628183340297092,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,73,2015,2016,A,10588,0,0.8337869468183551,30.635,4.655140605762732,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,74,2016,2017,A,10588,0,0.7671889235060567,27.284,4.690586124275303,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,75,2017,2018,A,10588,0,0.7512163632233924,25.136,4.736549264044472,-6,0
82,411,Equatorial Guinea,Nguema Mbasogo,76,2018,2019,A,10588,0,0.7502563703155627,23.119,4.786149175274815,-6,0
83,420,Gambia,Jammeh,52,1994,1995,B,8217,0,0.9619023047815617,2.237,4.78735006607971,-7,0
83,420,Gambia,Jammeh,53,1995,1996,B,8217,0,0.9563933287004864,2.202,4.818352286387305,-7,0
83,420,Gambia,Jammeh,54,1996,1997,B,8217,0,0.9635004397537378,2.191,4.850490015846324,-6,0
83,420,Gambia,Jammeh,55,1997,1998,B,8217,0,0.9703420021375133,2.179,4.88507207112091,-5,0
83,420,Gambia,Jammeh,56,1998,1999,B,8217,0,0.9870258581854221,2.191,4.913889417505672,-5,0
83,420,Gambia,Jammeh,57,1999,2000,B,8217,0,1.0159090909090909,2.235,4.946914216538403,-5,0
83,420,Gambia,Jammeh,58,2000,2001,B,8217,0,1.0374613566102928,2.282,4.97583678855356,-5,0
83,420,Gambia,Jammeh,59,2001,2002,B,8217,0,1.0408015887344286,2.306,5.007450227151481,-5,0
83,420,Gambia,Jammeh,60,2002,2003,B,8217,0,1.0064325917984456,2.253,5.031940060590085,-5,0
83,420,Gambia,Jammeh,61,2003,2004,B,8217,0,1.0175734445726459,2.293,5.060402758330147,-5,0
83,420,Gambia,Jammeh,62,2004,2005,B,8217,0,1.0449467851174246,2.376,5.094332853117822,-5,0
83,420,Gambia,Jammeh,63,2005,2006,B,8217,0,1.0165073848827106,2.34,5.123118383892887,-5,0
83,420,Gambia,Jammeh,64,2006,2007,B,8217,0,0.9824515905947442,2.273,5.148523017451578,-5,0
83,420,Gambia,Jammeh,65,2007,2008,B,8217,0,0.9813610749891634,2.264,5.175120954976013,-5,0
83,420,Gambia,Jammeh,66,2008,2009,B,8217,0,0.9825913736358912,2.269,5.203237160297767,-5,0
83,420,Gambia,Jammeh,67,2009,2010,B,8217,0,1.0063357056066655,2.319,5.23012417523165,-5,0
83,420,Gambia,Jammeh,68,2010,2011,B,8217,0,1.0087221979938945,2.313,5.261897128401531,-5,0
83,420,Gambia,Jammeh,69,2011,2012,B,8217,0,0.9555866410211575,2.186,5.280031188860719,-5,0
83,420,Gambia,Jammeh,70,2012,2013,B,8217,0,0.9567438992159282,2.172,5.307277107919509,-5,0
83,420,Gambia,Jammeh,71,2013,2014,B,8217,0,0.9587885247357667,2.159,5.3346541173845745,-5,0
83,420,Gambia,Jammeh,72,2014,2015,B,8217,0,0.9489640326486681,2.116,5.354579545556169,-5,0
83,420,Gambia,Jammeh,73,2015,2016,B,8217,0,0.9615384615384616,2.105,5.3819137524208704,-5,0
83,420,Gambia,Jammeh,74,2016,2017,B,8217,0,0.9787669957161481,2.102,5.403006156648758,-5,0
84,432,Mali,Traore,45,1981,1982,A,3414,0,1.0217046056114345,0.772,6.5962544453539325,-7,0
84,432,Mali,Traore,46,1982,1983,A,3414,0,1,0.766,6.621863602813977,-7,0
84,432,Mali,Traore,47,1983,1984,A,3414,0,0.9976617303195635,0.768,6.637822747293833,-7,0
84,432,Mali,Traore,48,1984,1985,A,3414,0,1.0077619663648125,0.779,6.655109536323956,-7,0
84,432,Mali,Traore,49,1985,1986,A,3414,0,1.0765239948119325,0.83,6.68508786429689,-7,0
84,432,Mali,Traore,50,1986,1987,A,3414,0,1.1008939974457215,0.862,6.704894631769599,-7,0
84,432,Mali,Traore,51,1987,1988,A,3414,0,1.066167290886392,0.854,6.71322712387686,-7,0
84,432,Mali,Traore,52,1988,1989,A,3414,0,1.0285853896897141,0.842,6.7233383283831465,-7,0
84,432,Mali,Traore,53,1989,1990,A,3414,0,1.0463162946964242,0.872,6.741237777605134,-7,0
84,432,Mali,Traore,54,1990,1991,A,3414,1,1.1044600938967135,0.941,6.774707198115097,-7,1
85,432,Mali,Amadou Toure,43,1991,1992,B,438,0,1.1256005490734386,0.984,6.812253780877633,4,1
87,434,Benin,Apithy,51,1964,1965,B,680,1,1.0375771172181716,1.48,5.565339994740798,-7,0
88,434,Benin,Soglo,53,1965,1966,B,725,0,1.060122188281033,1.527,5.5904495226734285,-7,0
88,434,Benin,Soglo,54,1966,1967,B,725,1,1.066090771973125,1.555,5.6120070402720055,-7,0
89,434,Benin,Zinsou,50,1968,1969,B,496,1,1.055100422832981,1.597,5.66296395235214,-7,0
90,434,Benin,Maga,54,1970,1971,B,701,0,1.0534331767990863,1.66,5.7119887112033005,-2,0
90,434,Benin,Maga,55,1971,1972,B,701,0,1.0440589116325512,1.673,5.732978751646481,-2,0
91,434,Benin,Kerekou,51,1984,1985,A,2350,0,0.997883100082324,1.697,6.072761083793913,-7,0
91,434,Benin,Kerekou,52,1985,1986,A,2350,0,1.0047902792382288,1.72,6.1082426335275475,-7,0
91,434,Benin,Kerekou,53,1986,1987,A,2350,0,0.9761654398878374,1.671,6.131528617750842,-7,0
91,434,Benin,Kerekou,54,1987,1988,A,2350,0,0.9431509277863138,1.596,6.157385682534156,-7,0
91,434,Benin,Kerekou,55,1988,1989,A,2350,0,0.9389221556886228,1.568,6.183662174572143,-7,0
91,434,Benin,Kerekou,56,1989,1990,A,2350,0,0.9361366941347551,1.545,6.214876062516606,-7,0
91,434,Benin,Kerekou,57,1990,1991,A,2350,0,1,1.62,6.250141251645186,6,0
92,435,Mauritania,Ould Haidalla,40,1980,1981,B,1804,0,0.9688158162918676,2.852,5.145154531974287,-7,0
92,435,Mauritania,Ould Haidalla,41,1981,1982,B,1804,0,0.9632745178498154,2.817,5.177036345066506,-7,0
92,435,Mauritania,Ould Haidalla,42,1982,1983,B,1804,0,0.9417974718710933,2.712,5.200390265590498,-7,0
92,435,Mauritania,Ould Haidalla,43,1983,1984,B,1804,1,0.9386064296841805,2.651,5.225176618789645,-7,0
93,435,Mauritania,Sidi Ahmed Taya,43,1984,1985,B,7539,0,0.9266978081207331,2.579,5.248654321528936,-7,0
93,435,Mauritania,Sidi Ahmed Taya,44,1985,1986,B,7539,0,0.9407831900668577,2.561,5.276935392740466,-7,0
93,435,Mauritania,Sidi Ahmed Taya,45,1986,1987,B,7539,0,0.9733483483483483,2.593,5.302433882059876,-7,0
93,435,Mauritania,Sidi Ahmed Taya,46,1987,1988,B,7539,0,0.9919059254734269,2.598,5.329200534148953,-7,0
93,435,Mauritania,Sidi Ahmed Taya,47,1988,1989,B,7539,0,0.9998459405330458,2.596,5.354347922372963,-7,0
93,435,Mauritania,Sidi Ahmed Taya,48,1989,1990,B,7539,0,1.0118356927361338,2.616,5.376079013040079,-7,2
93,435,Mauritania,Sidi Ahmed Taya,49,1990,1991,B,7539,0,1.0305461277383525,2.672,5.39515365398477,-7,0
93,435,Mauritania,Sidi Ahmed Taya,50,1991,1992,B,7539,0,1.02868068833652,2.69,5.419095911184218,-6,0
93,435,Mauritania,Sidi Ahmed Taya,51,1992,1993,B,7539,0,1.0256604919526269,2.702,5.444692178234997,-6,0
93,435,Mauritania,Sidi Ahmed Taya,52,1993,1994,B,7539,0,1.0466254896053027,2.779,5.474591507862917,-6,0
93,435,Mauritania,Sidi Ahmed Taya,53,1994,1995,B,7539,0,1.0357381677687791,2.788,5.502820255223584,-6,0
93,435,Mauritania,Sidi Ahmed Taya,54,1995,1996,B,7539,0,1.0340400557552638,2.819,5.523522790740663,-6,0
93,435,Mauritania,Sidi Ahmed Taya,55,1996,1997,B,7539,0,1.0513136884888954,2.897,5.5522267583302565,-6,0
93,435,Mauritania,Sidi Ahmed Taya,56,1997,1998,B,7539,0,1.011440829460136,2.829,5.572408752585478,-6,0
93,435,Mauritania,Sidi Ahmed Taya,57,1998,1999,B,7539,0,0.9995039682539683,2.821,5.598262687056013,-6,0
93,435,Mauritania,Sidi Ahmed Taya,58,1999,2000,B,7539,0,0.9954783100183694,2.818,5.622482031920975,-6,0
93,435,Mauritania,Sidi Ahmed Taya,59,2000,2001,B,7539,0,0.9690496333897349,2.749,5.639873088904786,-6,0
93,435,Mauritania,Sidi Ahmed Taya,60,2001,2002,B,7539,0,0.9596854187331728,2.709,5.664098720982869,-6,0
93,435,Mauritania,Sidi Ahmed Taya,61,2002,2003,B,7539,0,0.9751543874766624,2.716,5.6868668758797565,-6,0
93,435,Mauritania,Sidi Ahmed Taya,62,2003,2004,B,7539,0,1.0149858828639686,2.804,5.713485250117587,-6,0
93,435,Mauritania,Sidi Ahmed Taya,63,2004,2005,B,7539,1,1.0434183821397507,2.879,5.734560597948524,-6,0
94,435,Mauritania,Ould Mohamed Vall,52,2005,2006,B,624,0,1.1001659810925886,3.049,5.7652036418911825,-5,0
94,435,Mauritania,Ould Mohamed Vall,53,2006,2007,B,624,0,1.1718584445857174,3.318,5.800782135574152,-3,0
95,435,Mauritania,Ould Abdel Aziz,52,2008,2009,B,252,0,1.0737273259215916,3.303,5.845345692311262,-5,0
96,436,Niger,Kountche,43,1974,1975,B,4955,0,0.8657178217821783,1.399,6.318796927923806,-7,0
96,436,Niger,Kountche,44,1975,1976,B,4955,0,0.865198918501352,1.344,6.339625348381391,-7,0
96,436,Niger,Kountche,45,1976,1977,B,4955,0,0.9104397086592934,1.35,6.365015781970616,-7,0
96,436,Niger,Kountche,46,1977,1978,B,4955,0,0.9885690093141406,1.401,6.394351334201346,-7,0
96,436,Niger,Kountche,47,1978,1979,B,4955,0,1.0648148148148147,1.472,6.425959191207423,-7,0
96,436,Niger,Kountche,48,1979,1980,B,4955,0,1.1168532873959232,1.556,6.456419515787447,-7,0
